doi,title,year,citations,is_oa,type
https://doi.org/10.1016/j.corsci.2026.113712,The spontaneous passivation of multi-principal element alloys III: Influence of 5 at% elemental additions in the CoCrFeNi family,2026,1,False,article
https://doi.org/10.1016/j.corsci.2026.113735,Corrosion behavior and mechanisms of martensitic heat-resistant steel in high temperature H2O-CO2-H2S-H2 environments,2026,1,False,article
https://doi.org/10.1016/j.corsci.2026.113731,Selective microbial enrichment by thermal treatments controls brass corrosion in methanation environments,2026,1,True,article
https://doi.org/10.1016/j.corsci.2026.113777,Competitive adsorption and unexpected corrosion inhibition effect of 316 L stainless steel in NaClO₃ and NaCl environment of chlor-alkali industry,2026,1,False,article
https://doi.org/10.1016/j.corsci.2026.113814,"The interdependent roles of chloride, moisture and dissolved oxygen in macro-voids at the steel-concrete interface in corrosion",2026,1,True,article
https://doi.org/10.1016/j.corsci.2026.113854,Kinetic model for nucleation and growth mechanisms of corrosion product on pure magnesium,2026,1,False,article
https://doi.org/10.1016/j.corsci.2026.113815,Subsurface microstructural changes of alloy 625 related to oxidation at 900 °C in lab air and humid air,2026,1,True,article
https://doi.org/10.1016/j.corsci.2026.113882,Mechanistic study of flow-accelerated microbiologically influenced corrosion of 316L stainless steel induced by sulfate-reducing bacteria,2026,1,False,article
https://doi.org/10.1016/j.corsci.2026.114051,Comment on “Transpassive-repassivation process of Ni-base superalloys: The role of hidden subsurface alloy layer”,2026,1,False,article
https://doi.org/10.1016/j.corsci.2015.03.017,Effect of temperature on the corrosion of Cu-Pd hydrogen separation membrane alloys in simulated syngas containing H2S,2015,11,False,article
https://doi.org/10.1016/j.corsci.2016.03.015,Combined effect of gamma-radiation and pH on corrosion of Ni–Cr–Fe alloy inconel 600,2016,11,False,article
https://doi.org/10.1016/j.corsci.2019.108321,Hydrogen evolution on bare Mg surfaces using the scratched electrode technique,2019,11,False,article
https://doi.org/10.1016/j.corsci.2015.01.018,The effect of the local microstructure of MRI 201S magnesium alloy on its corrosion rate,2015,10,False,article
https://doi.org/10.1016/j.corsci.2015.01.042,Influence of hot deformation on the electrochemical behavior of natural oxides of hipped Ti6Al4V,2015,10,False,article
https://doi.org/10.1016/j.corsci.2017.11.029,Characterization of oxide scales formed on alloy 82 in nominal PWR primary water at 340 °C and in hydrogenated steam at 400 °C,2017,10,False,article
https://doi.org/10.1016/j.corsci.2018.06.023,Formation of micro/nano pits with high catalytic activity on Fe80B20 amorphous alloy,2018,10,True,article
https://doi.org/10.1016/j.corsci.2015.05.015,Stress in aluminum induced by hydrogen absorption during cathodic polarization,2015,10,False,article
https://doi.org/10.1016/j.corsci.2015.06.001,"Metal dusting, carburization and diamond deposition on Fe–Cr alloys in CH4–H2 plasma atmospheres",2015,9,False,article
https://doi.org/10.1016/j.corsci.2016.01.011,The initial oxidation of Zircaloy-4 in lithiated water under autoclave conditions as examined by TEM,2016,9,False,article
https://doi.org/10.1016/j.corsci.2017.11.020,Corrosion resistance of the ZnCr 2 O 4 spinel in NaF-KF-AlF 3 bath,2017,9,False,article
https://doi.org/10.1016/j.corsci.2018.01.015,"Electrochemical behaviour of dental amalgam in natural, artificial saliva and in 0.90 wt.% NaCl solution",2018,9,False,article
https://doi.org/10.1016/j.corsci.2018.04.044,Dealloying kinetics and mechanism of porosity evolution in mechanically alloyed Ag25Zn75 powder particles,2018,9,False,article
https://doi.org/10.1016/j.corsci.2015.07.015,Electrochemical investigation of the corrosion properties of three-dimensional nickel electrodes on silicon microchannel plates,2015,8,False,article
https://doi.org/10.1016/j.corsci.2016.05.008,"Carburization of three Fe-19Ni-21Cr- x Al ( x = 0, 2, 6 at.%) alloys at 900 °C in oxygen-contaminated CH 4 /H 2 atmospheres",2016,8,False,article
https://doi.org/10.1016/j.corsci.2018.05.029,Oxidation behaviour of Zr-1.7Sn-2.3Hf alloy in nitrogen-containing steam at 1200 ºC,2018,8,False,article
https://doi.org/10.1016/j.corsci.2018.05.039,Influence of gaseous atmosphere on electrochemical behavior of nickel alloys in LiCl-KCl-Na2SO4 at 700 °C,2018,8,False,article
https://doi.org/10.1016/j.corsci.2018.06.032,Abiotically or microbially mediated transformations of magnetite by sulphide species: The unforeseen role of nitrate-reducing bacteria,2018,8,False,article
https://doi.org/10.1016/j.corsci.2018.08.032,Chemical state and atomic scale environment of nickel in the corrosion layer of irradiated Zircaloy-2 at a burn-up around 45 MWd/kg,2018,8,False,article
https://doi.org/10.1016/j.corsci.2020.108614,Effects of the magnetic field on the anodic dissolution of Ni│H3PO4 + KSCN system,2020,8,False,article
https://doi.org/10.1016/j.corsci.2016.02.039,The influence of cyclic load on environmentally assisted cracking of carbon steel in simulated fuel grade ethanol,2016,7,False,article
https://doi.org/10.1016/j.corsci.2016.04.007,Corrosion of engineering ceramic materials by molten iron Part II: Alumina,2016,7,False,article
https://doi.org/10.1016/j.corsci.2016.04.014,Investigation of quasi-stationary magnetic fields of corrosion currents of zinc-copper cells using giant magneto-impedance magnetometer,2016,7,False,article
https://doi.org/10.1016/j.corsci.2018.06.020,The effect of Sn–VO defect clustering on Zr alloy corrosion,2018,7,True,article
https://doi.org/10.1016/j.corsci.2019.01.023,Effect of Ti on the microstructure change and oxidation behavior of Ni+CrAlYHfSiN composite coatings,2019,7,False,article
https://doi.org/10.1016/j.corsci.2020.108873,Kinetic modelling of Cr2O3 growth on a Ni-30Cr alloy in silicate melts,2020,7,True,article
https://doi.org/10.1016/j.corsci.2015.02.006,Transition from internal to external oxidation in binary Ni–Zr and ternary Ni–Zr–Y alloys,2015,6,False,article
https://doi.org/10.1016/j.corsci.2017.10.020,Development of growth and thermal stresses in NiO scale on pure Ni: The metal nanocrystallization effect,2017,6,False,article
https://doi.org/10.1016/j.corsci.2018.08.004,Contribution of Mg addition to the high temperature cyclic oxidation resistance of NiAlCr alloys,2018,6,False,article
https://doi.org/10.1016/j.corsci.2018.08.042,Interfacial effect on oxidation resistance of TiC/hastelloy composites applied for intermediate-temperature solid oxide fuel cell interconnects,2018,6,False,article
https://doi.org/10.1016/j.corsci.2019.108311,High temperature corrosion and remaining lifetime assessment of ferritic steel 13CrMo4-4 tubes in a convective superheater of a CFB oil shale boiler,2019,6,False,article
https://doi.org/10.1016/j.corsci.2020.108861,Interface stability of laser powder-bed-fused AlSi12 under simulated atmospheric conditions,2020,6,False,article
https://doi.org/10.1016/j.corsci.2020.109074,Tarnished silver–copper surfaces reduction using remote helium plasma at atmospheric pressure studied by means of high-resolution synchrotron x-ray photoelectron microscopy,2020,6,True,article
https://doi.org/10.1016/j.corsci.2021.109883,Hot corrosion behavior of Yb2SiO5 coating in NaVO3 molten salt,2021,6,False,article
https://doi.org/10.1016/j.corsci.2022.110417,Long-term oxidation behaviors of Si-Cr-W multiphase coating on SiC coated C/C composites at 1773 K and 1973 K,2022,6,False,article
https://doi.org/10.1016/j.corsci.2015.12.026,Comment on “Corrosion of copper in distilled water without O2 and the detection of produced hydrogen”,2016,5,False,article
https://doi.org/10.1016/j.corsci.2016.06.010,"Tailored platinum-nickel nanostructures on zirconia developed by metal casting, internal oxidation and dealloying",2016,5,True,article
https://doi.org/10.1016/j.corsci.2017.11.007,High temperature oxidation behaviour of Ag–36.35 wt.% Zn and Ag–38.50 wt.% Zn–0.60 wt.% Al,2017,5,False,article
https://doi.org/10.1016/j.corsci.2018.02.056,Atomistic simulations of corrosion related species in nano-cracks,2018,5,False,article
https://doi.org/10.1016/j.corsci.2018.11.009,"AnT²COK, an analytical model for cyclic oxidation kinetics of hot-work tool steels in transient thermal cycling conditions",2018,5,False,article
https://doi.org/10.1016/j.corsci.2020.108720,Degradation mechanism of lead-vanado-iodoapatite in NaCl solution,2020,5,True,article
https://doi.org/10.1016/j.corsci.2020.108885,The influence of near service environmental conditions on the corrosion and LCF behaviour of a beta-stabilized γ-TiAl alloy,2020,5,False,article
https://doi.org/10.1016/j.corsci.2020.109148,Oxidation of molten AZ91D Mg alloy in hexafluoropropylene/air atmospheres,2020,5,False,article
https://doi.org/10.1016/j.corsci.2020.109154,On oxide formation on a single crystalline Ni-based superalloy at 900 °C in SO2 containing atmosphere: The effect of surface treatment,2020,5,False,article
https://doi.org/10.1016/j.corsci.2020.109220,Induction and pore-formed stages in Al2Au’s dealloying process in HCl solutions,2020,5,True,article
https://doi.org/10.1016/j.corsci.2021.109552,Influence of ionic strength on hydrogen generation during interaction of copper with deoxygenated neutral solution,2021,5,True,article
https://doi.org/10.1016/j.corsci.2021.109816,The catalyst-free controllable growth behavior and mechanism of HfCnws on C/C composites,2021,5,False,article
https://doi.org/10.1016/j.corsci.2021.109799,Estimation of hydrogen embrittlement process using statistical analysis method,2021,5,False,article
https://doi.org/10.1016/j.corsci.2015.05.011,Protective properties of YSZ/Ti film deposited on CoSb 3 thermoelectric material,2015,5,False,article
https://doi.org/10.1016/j.corsci.2021.110012,Heterogeneous oxidation between the two surfaces of the Cu66Zr34 amorphous ribbon,2021,5,False,article
https://doi.org/10.1016/j.corsci.2022.110182,"Comment on ""Corrosion-induced microstructure degradation of copper in sulfide-containing simulated anoxic groundwater studied by synchrotron high-energy X-ray diffraction and ab-initio density functional theory calculation""",2022,5,False,article
https://doi.org/10.1016/j.corsci.2022.110693,Pre-cyclic-loading-enhanced Stage-1b stress corrosion crack growth of pipeline steels,2022,5,False,article
https://doi.org/10.1016/j.corsci.2023.111016,On the phase transformation pathway during localized grain boundary oxidation in an Fe-10 at% Cr alloy at 200ºC,2023,5,False,article
https://doi.org/10.1016/j.corsci.2023.111774,"Heating/cooling-induced formation, dissociation and phase separation of CuFe2O4 during thermal oxidation of Sm2(Co, Fe, Cu, Zr)17 permanent magnet",2023,5,False,article
https://doi.org/10.1016/j.corsci.2018.03.033,Embrittlement and aging at 475 °C in an experimental superferritic stainless steel with high molybdenum content,2018,4,True,article
https://doi.org/10.1016/j.corsci.2019.108332,Atomistic level study of Ce3Si2 oxidation as an accident tolerant nuclear fuel surrogate,2019,4,True,article
https://doi.org/10.1016/j.corsci.2020.108551,Monitoring uranium corrosion in Magnox sludge using X-ray computed tomography: A direct analogue to “legacy” fuel storage ponds,2020,4,False,article
https://doi.org/10.1016/j.corsci.2020.108579,Corrosion and depassivation of a chromia-forming Ni-based alloy in the 0.75Na2O-B2O3-2.75SiO2 melt,2020,4,True,article
https://doi.org/10.1016/j.corsci.2020.109115,Corrosion of Al2O3/Cr and Ti2O3/Cr composites in flowing air and CO2 at 750°C,2020,4,True,article
https://doi.org/10.1016/j.corsci.2021.109424,Formation of Ni-O-H-S surface phases on cathodically charged Ni,2021,4,False,article
https://doi.org/10.1016/j.corsci.2021.109526,Thermodynamic basis of antagonistic effects of oxygen and sulphur on corrosion of passivating metals,2021,4,False,article
https://doi.org/10.1016/j.corsci.2021.109719,"Scaling behavior of four Co-20Ni-xCr-yAl (x = 8,15 wt.%; y = 3,5 wt.%) alloys exposed to 1 atm O2 at 1000 °C and 1100 °C",2021,4,False,article
https://doi.org/10.1016/j.corsci.2021.109776,An electrochemical and radiolytic study of the effects of H2 on the corrosion of UO2-based materials,2021,4,False,article
https://doi.org/10.1016/j.corsci.2021.109863,Investigation of the metal dusting attack on the temperature range 500−700 °C using X-ray tomography,2021,4,True,article
https://doi.org/10.1016/j.corsci.2023.111253,Corrosion characteristic and surface effect of a novel TiAl-Nb alloy in liquid zinc,2023,4,False,article
https://doi.org/10.1016/j.corsci.2023.111657,A study on reducing hydrogen content in steel using ultrasonic cavitation process,2023,4,False,article
https://doi.org/10.1016/j.corsci.2016.05.038,"Oxidation behavior of binary Ti-xW (0 ≤ x ≤ 30, wt%) alloys at 650 °C as a function of W concentration",2016,3,False,article
https://doi.org/10.1016/j.corsci.2018.03.018,"Wet etching of dilute nitride GaInNAs, GaInNAsSb, and GaNAsSb alloys lattice-matched to GaAs",2018,3,True,article
https://doi.org/10.1016/j.corsci.2021.109601,Oxidation and high-temperature radiative properties of the Kanthal Super ER intermetallic alloy,2021,3,True,article
https://doi.org/10.1016/j.corsci.2021.110041,A pinning effect for the enhanced oxidation resistance at 1600 °C of silicoboron carbonitride ceramics with the addition of MXene,2021,3,False,article
https://doi.org/10.1016/j.corsci.2016.03.016,A further comment on “Corrosion of copper in distilled water without O2 and the detection of produced hydrogen”,2016,3,False,article
https://doi.org/10.1016/j.corsci.2023.111088,Biofeedstock-induced metal corrosion: Reactions between carbon steel and triacylglycerol-based solutions at elevated temperature,2023,3,False,article
https://doi.org/10.1016/j.corsci.2023.111506,Hydrogen embrittlement in dissimilar welded joints interfaces – Influence of manufacturing parameters and evaluation of methodologies,2023,3,False,article
https://doi.org/10.1016/j.corsci.2023.111560,The oxidation of an equimolar FeCoNiAl medium-entropy alloy at 900 °C in various oxygen pressures,2023,3,False,article
https://doi.org/10.1016/j.corsci.2023.111565,Low-temperature hot corrosion of arc evaporated Ti1−xAlxN on Ni-Cr-Co based superalloys,2023,3,True,article
https://doi.org/10.1016/j.corsci.2023.111585,Effect of Si2BC3N additions on the oxidation of Ta4HfC5 ceramics at 900–1100 °C,2023,3,False,article
https://doi.org/10.1016/j.corsci.2024.111932,"Size-dependent thermal oxidation kinetics in Sm2(Co, Fe, Cu, Zr)17 alloy powder",2024,3,False,article
https://doi.org/10.1016/j.corsci.2016.09.008,Analysis of the chemical or bacterial origin of iron sulfides on steel by time of flight secondary ion mass spectrometry (ToF-SIMS),2016,2,False,article
https://doi.org/10.1016/j.corsci.2020.108878,Electrochemical study of S and Pb adsorption on Ni in aqueous acidic media,2020,2,False,article
https://doi.org/10.1016/j.corsci.2022.110906,B-value definition in Galvele’s pit model,2022,2,False,article
https://doi.org/10.1016/j.corsci.2022.110934,Early stages of corrosion of stainless steel 309 S in geological brines studied by sychrotron radiation photoelectron spectroscopy,2022,2,False,article
https://doi.org/10.1016/j.corsci.2023.111117,In situ determination of high-temperature oxidation evolution using micro-pillar array and scanning probe microscopy,2023,2,False,article
https://doi.org/10.1016/j.corsci.2023.111153,Nickel oxide scale microstructure and accelerated growth in combustion flue gas: Effect of ash particles,2023,2,True,article
https://doi.org/10.1016/j.corsci.2024.111964,Effect of water vapor content on the corrosion mechanism of HR3C in simulated oxy-coal combustion environment,2024,2,False,article
https://doi.org/10.1016/j.corsci.2024.112169,In-situ resistance mapping of surface corrosion of iron using contact-mode carbon fibre as potentiometric tip,2024,2,False,article
https://doi.org/10.1016/j.corsci.2024.112249,Pb Segregation in SnPb eutectic solder alloy induced by gamma irradiation,2024,2,False,article
https://doi.org/10.1016/j.corsci.2024.112450,Influence of annealing on the CMAS corrosion behaviour of ytterbium disilicate environmental barrier coatings: A Raman imaging study,2024,2,False,article
https://doi.org/10.1016/j.corsci.2024.112554,An innovative strategy against oxide spallation of hot formed steels,2024,2,False,article
https://doi.org/10.1016/j.corsci.2025.112747,Probing transformation of Ag/AgCl chloride-sensing electrode interface in concrete pore solution,2025,2,False,article
https://doi.org/10.1016/j.corsci.2025.112933,Effects of Zn and Ni addition on the oxidation behaviour of 316 SS under simulated BWR conditions,2025,2,True,article
https://doi.org/10.1016/j.corsci.2025.112966,Effects of boriding and nitriding on the corrosion and erosion behavior of martensitic heat-resistant steels in the supercritical CO2 at 600 ℃,2025,2,False,article
https://doi.org/10.1016/j.corsci.2025.113061,Oxidation and nitridation analysis of CoNiCrAlY-based composite coatings: Understanding Mn oxide buildup mechanisms in reducing atmosphere at 1000 ℃,2025,2,False,article
https://doi.org/10.1016/j.corsci.2025.113386,In situ 2D visualization of hydrogen entry into Zn-coated steels in NaCl solutions: Roles of Zn dissolution and potential distribution,2025,2,True,article
https://doi.org/10.1016/j.corsci.2015.01.047,Effect of Al2O3 and Cu on the microstructure and oxidation properties of Mo5Si3 composite,2015,7,False,article
https://doi.org/10.1016/j.corsci.2015.07.002,Comment on “New understanding of the effect of hydrostatic pressure on the corrosion of Ni–Cr–Mo–V high strength steel”,2015,7,False,article
https://doi.org/10.1016/j.corsci.2018.02.016,Corrosion behaviour of AA 1370 strands for wires: Identification of the critical metallurgical parameters,2018,6,True,article
https://doi.org/10.1016/j.corsci.2020.108717,A new method to obtain the repassivation time of passive materials based on the single particle impingement,2020,5,False,article
https://doi.org/10.1016/j.corsci.2021.109273,A cumulative oxide growth model considering the deterioration history of thermal barrier coatings,2021,5,False,article
https://doi.org/10.1016/j.corsci.2016.05.017,The corrosion behavior of a sputtered micrograin film on Fe-5Cr-5Si alloy in H 2 -CO 2 -H 2 S mixture at 700 °C,2016,4,False,article
https://doi.org/10.1016/j.corsci.2016.07.012,The effect of sulphur on the carburization of three Fe-19Ni-13Cr alloys with various Al additions at 900 °C in oxygen-contaminated CH 4 -H 2 -H 2 S atmospheres,2016,4,False,article
https://doi.org/10.1016/j.corsci.2020.108928,Corrosion on silvered-glass solar reflectors exposed to accelerated aging tests with polluting gases: A microscopic study,2020,4,False,article
https://doi.org/10.1016/j.corsci.2018.12.003,Production and use of radioactive [82Br]KBr in high-temperature corrosion studies,2018,3,False,article
https://doi.org/10.1016/j.corsci.2017.10.030,Oxidation of TbFe2: Microstructure of oxide-film by both theory and experiment,2017,2,False,article
https://doi.org/10.1016/j.corsci.2019.108244,On the microstructural and electrochemical nature of hydrothermally treated Al-Zr and Al-Ti surfaces,2019,2,True,article
https://doi.org/10.1016/j.corsci.2020.109103,Simultaneous thermographic and optical recording media examination of the first oxide spallation event from the surface of an austenitic stainless steel,2020,2,True,article
https://doi.org/10.1016/j.corsci.2021.109582,Improving the oxidation behavior of low expansion Ni + CrAlYNO coating systems by regulating the oxygen content,2021,2,False,article
https://doi.org/10.1016/j.corsci.2022.110941,Insitu electrochemical impedance spectroscopy of PT-7 M and Fe-Ni-Cr alloys in chloride containing ammonia medium at high temperatures,2023,2,False,article
https://doi.org/10.1016/j.corsci.2023.111024,"Insights into the interfacial speciation of Ni in the corrosion layer of high burnup Zircaloy-2 cladding: A combined XRD, XAS, and LFDFT study",2023,1,True,article
https://doi.org/10.1016/j.corsci.2023.111136,Comment on “Penetration of corrosive species into copper exposed to simulated O2-free groundwater by time-of-flight secondary ion mass spectrometry (ToF-SIMS)”,2023,1,False,article
https://doi.org/10.1016/j.corsci.2023.111137,Reply to comment on “Penetration of corrosive species into copper exposed to simulated O2-free groundwater by time-of-flight secondary ion mass spectrometry (ToF-SIMS)”,2023,1,False,article
https://doi.org/10.1016/j.corsci.2024.112283,Ni segregation in the oxide film of 15–15Ti austenitic steel at high-temperature CO2,2024,1,False,article
https://doi.org/10.1016/j.corsci.2024.112346,In situ deposition of amorphous zirconia to enhance corrosion and tribocorrosion resistance of dentin surface,2024,1,False,article
https://doi.org/10.1016/j.corsci.2024.112424,Caesium and strontium contamination on NAG 18/10L stainless steel following corrosion in simulated nitric acid reprocessing liquor,2024,1,False,article
https://doi.org/10.1016/j.corsci.2024.112476,Decomposition products of oxygen scavengers and their effect on corrosion of steam generator materials – I. Diethyl-hydroxylamine and carbohydrazide,2024,1,True,article
https://doi.org/10.1016/j.corsci.2024.112473,The influence of Nickel on the corrosion protection of FeCrNi alloys after breakaway corrosion at 600 °C,2024,1,True,article
https://doi.org/10.1016/j.corsci.2024.112619,Unveiling the volcanic ash infiltration resistance of plasma-sprayed next-generation lanthanum cerium tantalum oxide thermal barrier coating at 1250 °C,2024,1,False,article
https://doi.org/10.1016/j.corsci.2025.112869,Effect of MgSO4 addition on alkali sulphates induced hot corrosion of a β-NiAl coating,2025,1,True,article
https://doi.org/10.1016/j.corsci.2025.112948,"Correlating nanoporosity, Nb oxidation states and deuterium transport in the oxide layer formed on a Zr-2.5 Nb alloy",2025,1,True,article
https://doi.org/10.1016/j.corsci.2025.112990,Exceptional high-temperature corrosion resistance of multi-component alloys via modulating Al and Nb,2025,1,True,article
https://doi.org/10.1016/j.corsci.2025.113075,"The role of boron in interactions between liquid Si,B alloy and SiC at high temperature: Contribution of Raman spectroscopy, electron energy loss spectroscopy (EELS) and atom probe tomography (APT)",2025,1,True,article
https://doi.org/10.1016/j.corsci.2025.113112,Growth behavior and barrier mechanism of corrosion product layer from calcium-magnesium-aluminosilicate on Yb2Si2O7-Yb2SiO5 composite environmental barrier coatings at 1300 ℃,2025,1,False,article
https://doi.org/10.1016/j.corsci.2025.113148,Effect of Fe irradiation on the corrosion of 321 stainless steel at high-temperature CO2: Different oxidation responses of δ-ferrite and austenite to irradiation damage,2025,1,False,article
https://doi.org/10.1016/j.corsci.2025.113252,Suppressing gaseous hydrogen embrittlement of Cr–Mo steel by introducing water vapor: Insights from experiments and calculations,2025,1,False,article
https://doi.org/10.1016/j.corsci.2025.113259,Effect of low-energy mechanical impact of silty sand on the evolution of corrosion product films on N80 carbon steel in liquid-solid two-phase flow,2025,1,False,article
https://doi.org/10.1016/j.corsci.2025.113267,In situ early-stage CO2 corrosion scale study with 2D synchrotron SAXS-WAXS,2025,1,True,article
https://doi.org/10.1016/j.corsci.2025.113367,"Effect of Cr content on microstructural evolution, general corrosion and stress corrosion cracking of 42CrMo high-strength steel in simulated marine environment",2025,1,False,article
https://doi.org/10.1016/j.corsci.2015.10.035,Thermodynamics of ultra-thin oxide overgrowths on Al–Mg alloys: Role of interface energy,2015,7,False,article
https://doi.org/10.1016/j.corsci.2016.02.016,Porous anodic film growth on beryllium in NaOH electrolyte,2016,7,False,article
https://doi.org/10.1016/j.corsci.2016.10.022,Effect of supercritical CO 2 on corrosion behavior and mechanism of fiber reinforced pipe,2016,5,False,article
https://doi.org/10.1016/j.corsci.2017.06.022,Fabrication of nanoporous GeO x supported Ag nanoparticle composite by dealloying of (Al 0.6 Ge 0.3 Mn 0.1 ) 98 Ag 2 amorphous alloy,2017,5,False,article
https://doi.org/10.1016/j.corsci.2018.04.017,Inhibitory effect of three phenacyl derivatives on the oxidation of sphalerite (ZnS) in air-equilibrated acidic solution,2018,5,False,article
https://doi.org/10.1016/j.corsci.2019.108114,Hot corrosion of Mg2SiO4 ceramics exposed to V2O5 at temperatures of 700–1050 °C in air,2019,4,False,article
https://doi.org/10.1016/j.corsci.2016.04.024,High temperature corrosion of nanocrystalline three-phase Cu-20Ag-20Cr bulk alloy,2016,3,False,article
https://doi.org/10.1016/j.corsci.2018.02.001,"Comments on the paper “Copper in ultrapure water, a scientific issue under debate” by M. Ottosson, M. Boman, P. Berastegui, Y. Andersson, M. Hahlin, M. Korvela, and R. Berger",2018,2,False,article
https://doi.org/10.1016/j.corsci.2018.08.015,Influence of low CO concentration on catalysed carbon deposition on 20Cr25Ni steel in CO2 environments containing ethene,2018,2,True,article
https://doi.org/10.1016/j.corsci.2022.110140,Scaling behavior of four ternary Co-20Ni-based alloys containing 3/5 wt% Al or 8/15 wt% Cr in 1 Atm O2 at 800–900 °C,2022,2,False,article
https://doi.org/10.1016/j.corsci.2022.110183,Reply to Comment on “Corrosion-induced microstructure degradation of copper in sulfide-containing simulated anoxic groundwater studied by synchrotron high-energy X-ray diffraction and ab-initio density functional theory calculation”,2022,2,False,article
https://doi.org/10.1016/j.corsci.2015.07.001,Reply to comment on “New understanding of the effect of hydrostatic pressure on the corrosion of Ni-Cr-Mo-V high strength steel”,2015,1,False,article
https://doi.org/10.1016/j.corsci.2015.08.003,"Modeling interactive effects of Pb contamination, Ca 2+ and Mg 2+ on passivity of alloy 800 in simulated crevice chemistries at high temperature",2015,1,False,article
https://doi.org/10.1016/j.corsci.2017.03.020,Sulphidation of Au-Ag alloys in the presence of pyrite (experimental data),2017,1,False,article
https://doi.org/10.1016/j.corsci.2018.02.003,"Response to the comments by P. Szakálos, T. Åkermark and C. Leygraf on the paper “Copper in ultrapure water, a scientific issue under debate”",2018,1,False,article
https://doi.org/10.1016/j.corsci.2018.03.035,"Comments to M. Ottosson, M. Boman, P. Berastegui, Y. Andersson, M. Hahlin, M. Korvela and R. Berger, Response to the comments by P. Szakálos, T. Åkermark and C. Leygraf on the paper “Copper in ultrapure water, a scientific issue under debate”, Corrosion Science”",2018,1,False,article
https://doi.org/10.1016/j.corsci.2018.04.019,Rapid colorimetric analysis of graphene on copper,2018,1,False,article
https://doi.org/10.1016/j.corsci.2022.110143,Hydrogen absorption in solution/mill annealed Alloy 600 at room temperature H2SO4 and high-temperature pressurized water,2022,1,False,article
https://doi.org/10.1016/j.corsci.2022.110307,Thermal corrosion behavior of cemented carbide under the molten Nd-rich alloy,2022,1,False,article
https://doi.org/10.1016/j.corsci.2016.03.014,An out-of-specification element oxide found in the subsurface layer of Ni superalloys after annealing in air,2016,0,False,article
,(γ+α_2)‐Ti‐46Al‐8Nb(at.%)とαTi6Al1Mn(at.%)合金の高温腐食挙動【Powered by NICT】,2017,0,False,article
https://doi.org/10.1016/j.corsci.2017.11.011,Electrochemical profiling of multi-clad aluminium sheets used in automotive heat exchangers,2017,0,True,article
https://doi.org/10.1016/j.corsci.2017.09.008,"Discussion on “Microstructural evolution and stress-corrosion-cracking behavior of thermally aged Ni–Cr–Fe alloy” by S.C. Yoo, K.J. Choi, T. Kim, S.H. Kim, J.Y. Kim, J.H. Kim [Corros. Sci. 111 (2016) 39]",2017,0,False,article
,Document Corrosion and radiation resistant nanoceramic coatings for lead fast reactors,2017,0,False,article
https://doi.org/10.1016/j.corsci.2021.109288,Compatibility of tritium permeation barrier coatings with ceramic breeder pebbles,2021,0,False,article
https://doi.org/10.1016/j.corsci.2019.108247,High-temperature corrosion behavior of Kanthal alloy in molten silver under an oxidizing atmosphere,2019,0,False,article
https://doi.org/10.1016/j.corsci.2022.110158,New radiolysis-driven matrix dissolution operational model based on stationary UO2 voltametric experiments,2022,0,False,article
https://doi.org/10.1016/s0010-938x(16)31396-8,IFC - Editorial Board,2016,0,False,article
https://doi.org/10.1016/s0010-938x(16)30527-3,IFC - Editorial Board,2016,0,False,article
https://doi.org/10.1016/s0010-938x(17)30962-9,IFC - Editorial Board,2017,0,False,article
https://doi.org/10.1016/s0010-938x(16)31212-4,IFC - Editorial Board,2016,0,False,article
https://doi.org/10.1016/s0010-938x(16)00003-2,IFC - Editorial Board,2016,0,False,article
https://doi.org/10.1016/s0010-938x(17)31210-6,IFC - Editorial Board,2017,0,False,article
https://doi.org/10.1016/s0010-938x(17)31242-8,IFC - Editorial Board,2017,0,False,article
https://doi.org/10.1016/s0010-938x(16)30209-8,IFC - Editorial Board,2016,0,False,article
https://doi.org/10.1016/s0010-938x(16)30056-7,IFC - Editorial Board,2016,0,False,article
https://doi.org/10.1016/j.corsci.2017.09.013,"Reply to discussion on “Microstructural evolution and stress-corrosion-cracking behavior of thermally aged Ni-Cr-Fe alloy” by S.C. Yoo, K.J. Choi, T. Kim, S.H. Kim, J.Y. Kim, J.H. Kim [Corros. Sci. 111 (2016) 39]",2017,0,False,article
https://doi.org/10.1016/s0010-938x(17)31683-9,IFC - Editorial Board,2017,0,False,article
https://doi.org/10.1016/s0010-938x(17)32033-4,IFC - Editorial Board,2017,0,False,article
https://doi.org/10.1016/s0010-938x(17)31540-8,IFC - Editorial Board,2017,0,False,article
https://doi.org/10.1016/s0010-938x(15)00343-1,IFC - Editorial Board,2015,0,False,article
https://doi.org/10.1016/s0010-938x(16)30797-1,IFC - Editorial Board,2016,0,False,article
https://doi.org/10.1016/s0010-938x(16)31031-9,IFC - Editorial Board,2016,0,False,article
https://doi.org/10.1016/s0010-938x(17)31816-4,IFC - Editorial Board,2017,0,False,article
https://doi.org/10.1016/s0010-938x(15)00393-5,IFC - Editorial Board,2015,0,False,article
https://doi.org/10.1016/s0010-938x(17)30547-4,IFC - Editorial Board,2017,0,False,article
https://doi.org/10.1016/s0010-938x(16)30162-7,IFC - Editorial Board,2016,0,False,article
https://doi.org/10.1016/s0010-938x(17)30163-4,IFC - Editorial Board,2017,0,False,article
https://doi.org/10.1016/s0010-938x(17)30791-6,IFC - Editorial Board,2017,0,False,article
